"NUTS","Name","Country","Year","GDP_growth","Employment_abs","Labor_Productivity_abs","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_primary","GVA_services","GVA_public","GFCF_share","GDP_EUR","GDP_capita","Population_abs","Pop_growth","emp_rate","unemp_rate","Migration_rate"
"AT11","Burgenland","Austria",2018,0.00599975714530748,122100,73388.62,3376.53166666667,0.647,0.099,81.5,1.38,0.151,0.565,0.284,0.277881853378294,0.314974397402273,0.450355938553765,0.234669664043962,0.296160518410272,7512817751.47929,25636.2039599368,293055,0.00254866408949403,0.546,0.042,0.00629574653222091
"AT11","Burgenland","Austria",2019,0.00548000629594974,123700,74557.72,3437.8875,0.642,NA,81.9,1.39,0.151,0.542,0.307,0.286823586508129,0.314729434603252,0.449162824557146,0.236107740839602,0.312009297062138,7576697304.40499,25776.6905190415,293936,0.00300626162324478,0.545,0.036,0.00736214686190191
"AT12","Niederösterreich","Austria",2009,-0.0331927435368031,666800,67786.56,3101.555,0.66,0.092,80.1,1.42,0.162,0.662,0.176,0.271569382029446,0.34957916428731,0.452268043796708,0.198152791915982,0.241990615065011,45200100000,28172.0786647462,1604429,0.00324968484872739,0.572,0.047,0.00327593181125497
"AT12","Niederösterreich","Austria",2010,0.00330410559659562,667600,69331.74,3171.25916666667,0.66,0.078,80.5,1.47,0.156,0.665,0.179,0.250224302238173,0.342127597662407,0.457819054778244,0.200029098668736,0.227083003954302,45441533801.7837,28265.1621875301,1607687,0.00203062896519572,0.576,0.039,0.00333958040339942
"AT12","Niederösterreich","Austria",2011,0.0259626200364673,678200,71529.52,3225.0425,0.667,0.093,80.8,1.48,0.167,0.661,0.172,0.268665001387732,0.345267832361921,0.458437413266722,0.196317883245444,0.248495029525349,46745401798.1275,28998.999853674,1611966,0.00266158773442841,0.578,0.045,0.00424016387442415
"AT12","Niederösterreich","Austria",2012,-0.00282024713505822,683300,72885.41,3311.66,0.667,0.072,80.6,1.49,0.167,0.661,0.172,0.264915606101634,0.341682462316094,0.46073652856756,0.197558443902879,0.251147696851549,46745401798.1275,28917.2155074172,1616525,0.00282822342406726,0.577,0.046,0.00423129861895115
"AT12","Niederösterreich","Austria",2013,0.00071680677939512,686600,73507.33,3372.00666666667,0.666,0.08,81,1.48,0.16,0.664,0.176,0.282976074001601,0.339589077648315,0.46242106199413,0.197989860357556,0.271120543223755,46938530915.7384,28937.9435635341,1622041,0.00341225777516587,0.573,0.05,0.00579146889628561
"AT12","Niederösterreich","Austria",2014,0.00873262997175324,693700,75031.54,3436.7075,0.672,0.1,81.3,1.51,0.155,0.554,0.291,0.265945992506137,0.33474740514234,0.468904776260821,0.196326284508377,0.259374131552945,47614617255.9967,29190.6479168179,1631160,0.00562192940868942,0.576,0.051,0.00811324456215209
"AT12","Niederösterreich","Austria",2015,0.00552204044906623,698000,77198.22,3487.2375,0.678,0.079,81,1.52,0.139,0.558,0.303,0.268181534427867,0.333478993694987,0.471315313065734,0.195205693239278,0.266883665803525,48290703596.255,29351.839855349,1645236,0.00862944162436548,0.577,0.052,0.0118961656564772
"AT12","Niederösterreich","Austria",2016,0.00316585238358442,704600,78868.61,3579.18333333333,0.679,0.083,81.4,1.59,0.147,0.551,0.302,0.25712210475345,0.333044144943911,0.470401904608183,0.196574126382051,0.260772517143122,48870180568.1678,29444.7634475177,1659724,0.00880603147511968,0.576,0.052,0.00819353097261954
"AT12","Niederösterreich","Austria",2017,0.0303033489273156,716300,81261.94,3638.11583333333,0.691,0.077,81.6,1.57,0.142,0.538,0.32,0.261186985918749,0.334078169244698,0.469458517134436,0.196482576618573,0.267918830460539,50608611483.9063,30337.0383883501,1668212,0.0051141033087429,0.586,0.048,0.00413376717107898
"AT12","Niederösterreich","Austria",2018,0.0183479056881577,727200,83156.41,3750.33,0.683,0.069,81.5,1.52,0.135,0.546,0.319,0.267086147867123,0.334098269640048,0.46969556768761,0.196169149625243,0.279044978457031,51719260743.5591,30893.6595075576,1674106,0.00353312408734621,0.583,0.038,0.00574873992447312
"AT12","Niederösterreich","Austria",2019,0.021056384998972,735900,85622.64,3841.54583333333,0.684,0.083,81.7,1.5,0.131,0.545,0.324,0.288674989788489,0.335381555346392,0.469338826830524,0.195279617823083,0.306564331194722,53023128739.903,31544.1682961758,1680917,0.00406844011072178,0.582,0.04,0.00567666339266008
"AT13","Wien","Austria",2009,-0.0176977361945515,923500,82634.32,3758.37583333333,0.638,0.134,79.4,1.37,0.194,0.546,0.26,0.248790458963839,0.170423964353465,0.594873604799929,0.234717136512698,0.221692822174,76312800000,45287.7485438247,1685065,0.00560191158444522,0.537,0.087,0.00536359131546854
"AT13","Wien","Austria",2010,0.00760944029694651,934100,83642.07,3761.5825,0.639,0.124,79.6,1.42,0.179,0.548,0.273,0.242174368993406,0.162201376219276,0.602189309160909,0.235609314619816,0.217770188612662,77411881338.7474,45632.3629625521,1696425,0.00674157970167323,0.54,0.083,0.0065773612154973
"AT13","Wien","Austria",2011,0.0111970610137354,948200,85159.09,3826.33833333333,0.637,0.116,80.1,1.42,0.183,0.55,0.266,0.252407353370295,0.15002709575222,0.616713215779454,0.233245793210777,0.230217404931478,78903678049.045,46143.3113148447,1709970,0.00798443786197445,0.541,0.08,0.00700421644824178
"AT13","Wien","Austria",2012,-0.0120848879483257,966700,84805.7,3903.73166666667,0.643,0.118,80.1,1.4,0.179,0.545,0.275,0.250376970527759,0.150788211103496,0.612748457847841,0.236477039067855,0.23171537654026,78825152964.445,45585.6745680401,1729165,0.0112253431346749,0.542,0.089,0.0128969762862422
"AT13","Wien","Austria",2013,-0.0190672683560424,969500,85732.53,3959.51,0.645,0.12,80.1,1.4,0.178,0.516,0.306,0.249814347244913,0.154382080120978,0.609373101278641,0.236271822637484,0.2358970261442,78432527541.4454,44716.48027786,1753996,0.0143601102266123,0.543,0.092,0.0131933026073036
"AT13","Wien","Austria",2014,-0.0206641132996185,979500,86523.5,4017.01083333333,0.638,0.129,80.5,1.41,0.172,0.437,0.391,0.248991575522728,0.146866279608004,0.615634877600413,0.237498842791583,0.241248102432369,78039992066.9963,43792.4538630382,1782042,0.0159897742070107,0.531,0.102,0.0153447561841977
"AT13","Wien","Austria",2015,-0.0142861208716974,988700,88282.02,4074.7225,0.645,0.128,80.4,1.42,0.171,0.436,0.393,0.247954268096859,0.144158263215364,0.615852013616803,0.239976877127625,0.245850735079773,78511052626.0453,43166.8295738826,1818782,0.0206167980328185,0.533,0.106,0.0217090338479268
"AT13","Wien","Austria",2016,0.00852507077884383,1008200,91194.53,4170.54083333333,0.657,0.134,80.9,1.45,0.169,0.432,0.399,0.248646407492317,0.153577874250037,0.608506902102336,0.237915223647627,0.252634776277422,80709395200.6412,43534.8298512982,1853904,0.0193107255295027,0.536,0.113,0.0121813211471576
"AT13","Wien","Austria",2017,-0.0100447698106938,1027400,90403.57,4216.22916666667,0.655,0.118,80.8,1.41,0.162,0.417,0.421,0.255637645468154,0.149620937756531,0.608889854652567,0.241501279636873,0.261610121204132,80944880505.8905,43097.5325066942,1878179,0.0130939897643028,0.539,0.104,0.00907368254037554
"AT13","Wien","Austria",2018,0.0238554806444451,1044600,93004.54,4320,0.668,0.124,80.6,1.36,0.166,0.411,0.423,0.269951158825969,0.144484633460812,0.617322489978344,0.238192876560844,0.280538543078992,83535758554.9354,44125.644859231,1893134,0.0079624998469262,0.55,0.1,0.00293904182165658
"AT13","Wien","Austria",2019,0.00158983921993552,1060400,94097.62,4435.54583333333,0.667,0.115,81.1,1.35,0.169,0.402,0.429,0.273163620051587,0.134002467197488,0.62413367724571,0.241863855556802,0.289411599151213,84163869283.1843,44195.7975400332,1904341,0.00591981338880396,0.553,0.093,0.00520652551197501
"AT21","Kärnten","Austria",2009,-0.0492375717290334,255700,63190.73,3067.475,0.631,0.098,80.8,1.37,0.128,0.7,0.172,0.223919988887345,0.32796221697458,0.441658563689401,0.230309765245173,0.199530879631635,16157900000,28918.9769656185,558730,-0.00153505519229291,0.543,0.046,-0.000857301379915165
"AT21","Kärnten","Austria",2010,0.0224044020195752,256200,64723.11,3116.465,0.63,0.082,81,1.43,0.129,0.705,0.166,0.22884797617436,0.332137538919724,0.444294030052795,0.223568431027481,0.205165954765143,16479342315.2018,29566.889351551,557358,-0.00245556887942298,0.544,0.043,-0.000719465765271154
"AT21","Kärnten","Austria",2011,0.0397784739752553,258300,67937.55,3149.425,0.63,0.082,81.4,1.4,0.122,0.714,0.163,0.25383631713555,0.338618925831202,0.444757033248082,0.21656010230179,0.232090266492663,17105413596.16,30743.0150901509,556400,-0.00171882344920141,0.545,0.043,0.000364845434938893
"AT21","Kärnten","Austria",2012,-0.00576655265953143,258300,68803.21,3232.49583333333,0.638,0.099,81.2,1.41,0.12,0.708,0.172,0.257809535854306,0.346338687239155,0.432907550271911,0.220753762488934,0.240008383856642,16986906600.8761,30565.7338747208,555750,-0.00116822429906542,0.547,0.05,0.00108322087269456
"AT21","Kärnten","Austria",2013,-0.00584715008122555,257400,69572.07,3342.89,0.64,0.098,81.7,1.41,0.132,0.695,0.173,0.252867080278248,0.343485617597293,0.434480165444632,0.222096885379457,0.238963927121666,16885393743.7412,30387.0114414125,555678,-0.00012955465587044,0.545,0.055,0.00281637927000889
"AT21","Kärnten","Austria",2014,0.00405500032964553,258900,71146.47,3408.39833333333,0.64,0.094,81.8,1.43,0.116,0.596,0.288,0.251734209565535,0.340087623220153,0.437933552391384,0.221917974930023,0.243540516069396,16986906600.8761,30510.2307828244,556761,0.0019489704469135,0.543,0.06,0.00502549567947468
"AT21","Kärnten","Austria",2015,-0.00807985708208664,257700,72631.66,3477.93,0.641,0.099,81.4,1.43,0.117,0.6,0.283,0.261367040076679,0.334571377223986,0.439765171029773,0.225663451746241,0.257871316159357,16919291625.6874,30263.7124785577,559062,0.0041328325798682,0.538,0.061,0.00755014649537976
"AT21","Kärnten","Austria",2016,0.00192183773399368,258900,73750.17,3539.49166666667,0.646,0.091,81.8,1.5,0.106,0.6,0.294,0.253787433940106,0.342982971227246,0.43429242513212,0.222665883734586,0.254176971880383,17003900739.0251,30321.8744231697,560780,0.00307300442526947,0.544,0.054,0.00300296016263062
"AT21","Kärnten","Austria",2017,0.0344420514932417,261300,76196.71,3596.64833333333,0.647,0.087,81.9,1.51,0.116,0.586,0.297,0.263839612547164,0.348425972855775,0.431153911133637,0.220420116010587,0.266252572207145,17596074138.0371,31366.2219834241,560988,0.00037091194407789,0.545,0.048,0.00180752529465871
"AT21","Kärnten","Austria",2018,0.0318523526182815,264500,78875.35,3710.51833333333,0.654,0.08,81.6,1.44,0.111,0.583,0.306,0.270357257804957,0.356506812573758,0.425705396416693,0.217787791009548,0.277619418803213,18154349655.103,32365.3099463434,560920,-0.00012121471404022,0.555,0.041,0.00273479284033374
"AT21","Kärnten","Austria",2019,0.00896852469403503,266400,80488.93,3831.36333333333,0.655,0.09,82.2,1.4,0.111,0.581,0.308,0.277215321991441,0.353199039766204,0.428295585012003,0.218453188602442,0.289899872899886,18323567881.7784,32655.5790278273,561116,0.00034942594309348,0.556,0.038,0.00338610911112854
"AT22","Steiermark","Austria",2009,-0.0607806297923112,575900,63613.84,3045.07,0.652,0.086,80.6,1.32,0.167,0.667,0.166,0.247020983305253,0.362995864604074,0.411334048093123,0.225639454740389,0.220116172424335,36635200000,30404.6237017832,1204922,0.00054971517778552,0.561,0.05,0.00178849751270207
"AT22","Steiermark","Austria",2010,0.020969104327601,581600,64608.3,3088.83416666667,0.653,0.091,81,1.36,0.164,0.68,0.155,0.248812688551032,0.362914065533618,0.411451954956839,0.225604110039129,0.222539282777634,37431593631.5994,31042.1814282273,1205830,0.00075357575013154,0.565,0.045,0.00250284036721594
"AT22","Steiermark","Austria",2011,0.0346029340891478,592500,66610.6,3160.13,0.655,0.063,81.4,1.33,0.15,0.682,0.168,0.257540867093106,0.372423596304193,0.410035536602701,0.217540867093106,0.233566782247037,38785481021.0921,32116.3319861716,1207656,0.00151430964563827,0.572,0.036,0.00294951542492233
"AT22","Steiermark","Austria",2012,0.0217706228642679,594300,68914.69,3249.3925,0.652,0.069,81.5,1.36,0.147,0.674,0.179,0.250768302052464,0.375178355833608,0.41087696191417,0.213917242893206,0.230193566879679,39701370128.979,32815.5245376262,1209835,0.00180432176050133,0.567,0.04,0.00323680501886621
"AT22","Steiermark","Austria",2013,-0.0117025811724538,593800,69557.98,3309.21916666667,0.657,0.084,81.8,1.35,0.159,0.666,0.175,0.262145418976198,0.359526138463211,0.425850451037931,0.214623410498859,0.245228024931997,39342974778.9855,32431.498198008,1213110,0.00270698070398029,0.567,0.047,0.00471515361343984
"AT22","Steiermark","Austria",2014,0.00572720909305182,597700,71458.21,3388.83416666667,0.655,0.077,82,1.36,0.146,0.596,0.257,0.25366084081247,0.36288248569779,0.422374429223744,0.214716842491996,0.243223830906595,39741171594.7851,32617.2401693889,1218410,0.00436893604042502,0.563,0.049,0.0063812673894666
"AT22","Steiermark","Austria",2015,-0.00484001803905833,600200,72844.5,3463.50166666667,0.657,0.077,81.3,1.44,0.131,0.603,0.267,0.256815325827713,0.358423306747365,0.423178519221399,0.218398174031236,0.251476200926069,39820865605.2666,32459.3721385848,1226791,0.0068786369120411,0.562,0.047,0.00987943341612385
"AT22","Steiermark","Austria",2016,0.0194621311079022,606900,75041.8,3540.67166666667,0.665,0.067,82.1,1.44,0.14,0.586,0.274,0.270334810438208,0.364007877892664,0.420925652387986,0.21506646971935,0.268772205685839,40856159110.5719,33091.1006948261,1234657,0.00641185010323682,0.564,0.051,0.00516985689142815
"AT22","Steiermark","Austria",2017,0.0277757021810216,618300,76823.4,3608.67166666667,0.668,0.072,81.8,1.46,0.143,0.579,0.278,0.275783112621863,0.365979746476878,0.421995609376107,0.212048249651819,0.277305411727218,42130443568.4524,34010.2292525678,1238758,0.00332157028227273,0.569,0.045,0.00352288340418387
"AT22","Steiermark","Austria",2018,0.00900054688642839,631300,77260.18,3720.02166666667,0.673,0.066,82.2,1.42,0.133,0.58,0.287,0.274786040428607,0.367597457724342,0.418695362870844,0.213684234678659,0.281071770819567,42608334394.7334,34316.3399155737,1241634,0.00232168026361888,0.575,0.04,0.00353244192733124
"AT22","Steiermark","Austria",2019,0.0226860970479886,637700,79844.25,3827.1825,0.678,0.073,82.2,1.41,0.126,0.573,0.301,0.285328117445387,0.368621159509472,0.419476066986067,0.211946727616369,0.2972065194623,43683429365.8449,35094.8437332302,1244725,0.0024894614677111,0.583,0.032,0.00406836851513386
"AT31","Oberösterreich","Austria",2009,-0.0671365852626429,707300,67941.51,3152.90666666667,0.687,0.081,80.8,1.51,0.216,0.62,0.164,0.249013334578828,0.413348590644777,0.409191751710609,0.177483010672334,0.221891582561648,4.8055e+10,34107.2495737925,1408938,0.001241480367626,0.604,0.042,-0.000294548092251043
"AT31","Oberösterreich","Austria",2010,0.0281126439776176,710200,69828.78,3176.95666666667,0.688,0.08,81,1.55,0.201,0.625,0.173,0.230394930406246,0.419124137150617,0.405205386443363,0.17567047640602,0.205930969513518,49434041048.0695,35066.0945381162,1409739,0.00056851330576647,0.606,0.039,-0.000252529014235969
"AT31","Oberösterreich","Austria",2011,0.0358595915600138,720300,72989.21,3274.2175,0.687,0.077,81.5,1.53,0.201,0.63,0.169,0.2310433873274,0.424248244659283,0.407751243144034,0.168000512196684,0.211072276565431,51290487676.3578,36323.5503658579,1412045,0.00163576378322512,0.608,0.034,0.00176056712073624
"AT31","Oberösterreich","Austria",2012,0.00120241746643589,726300,74320.07,3381.94416666667,0.69,0.065,81.5,1.55,0.19,0.639,0.172,0.249521152564957,0.423530146568954,0.408394403730846,0.1680754497002,0.232706482155863,51502647837.5993,36367.2264372608,1416183,0.00293050150668003,0.611,0.033,0.00253498312011936
"AT31","Oberösterreich","Austria",2013,0.00723292470637274,728300,76101.73,3484.4225,0.693,0.069,81.4,1.55,0.184,0.643,0.172,0.248486443801,0.42061676149594,0.413631117500557,0.165752121003503,0.235610141953347,52086043063.5876,36630.2678478611,1421940,0.00406515259680423,0.607,0.043,0.00443408301334796
"AT31","Oberösterreich","Austria",2014,0.00355111312319214,735600,77673.8,3541.66666666667,0.696,0.077,82,1.61,0.173,0.56,0.267,0.241893402907193,0.417796261058909,0.417403927261314,0.164819428369657,0.234356394837027,52616443466.6912,36760.3460727217,1431337,0.00660857701450132,0.61,0.04,0.00699555730062173
"AT31","Oberösterreich","Austria",2015,-0.00188234401803728,739400,79322.19,3627.06833333333,0.696,0.066,81.5,1.61,0.165,0.56,0.275,0.243633860977288,0.413837271545462,0.41794754148505,0.168196069434886,0.240268033293312,53040763789.1742,36691.1504551907,1445601,0.00996550777350128,0.606,0.041,0.0108619183301616
"AT31","Oberösterreich","Austria",2016,0.00830659793618965,747700,81254.65,3710.08333333333,0.707,0.072,82.2,1.68,0.157,0.553,0.291,0.255799361470463,0.415671655563142,0.415505564065182,0.168822780371676,0.25670665102025,53995484514.7607,36995.9290898382,1459498,0.00961330270247461,0.612,0.044,0.00585406763147329
"AT31","Oberösterreich","Austria",2017,0.0206431786005462,757800,83148.97,3774.10916666667,0.702,0.074,82,1.66,0.157,0.551,0.292,0.260712506228201,0.413623745462311,0.417823332621539,0.168588511637839,0.264073831721982,55480696078.3022,37759.6426615329,1469312,0.00672422983793058,0.609,0.04,0.00457084676365537
"AT31","Oberösterreich","Austria",2018,0.0246472459956217,771300,85745.07,3893.29166666667,0.703,0.074,82.2,1.62,0.155,0.555,0.29,0.260965209151212,0.414545823744416,0.421060647082713,0.164393529172871,0.269719229497753,57177977368.2339,38690.3138629185,1477837,0.00580203523826117,0.613,0.032,0.00472785564307836
"AT31","Oberösterreich","Austria",2019,0.00363752266598259,776700,87500.03,4017.2325,0.705,0.059,82.3,1.6,0.136,0.546,0.318,0.273668785194455,0.409227121546415,0.424786775117727,0.165953172852109,0.288017106733769,57708377771.3375,38831.0507565488,1486140,0.00561834627228849,0.616,0.029,0.00455475258051058
"AT32","Salzburg","Austria",2009,-0.0395477277560863,290900,71681.54,3120.73833333333,0.68,0.072,81.4,1.39,0.15,0.656,0.194,0.243635972229697,0.251278187395727,0.564501372369625,0.18427425865131,0.21709939478808,20852200000,39589.1516284898,526715,0.00075049399604803,0.607,0.036,-0.00125494812184958
"AT32","Salzburg","Austria",2010,0.0370447168472897,293500,74505.45,3165.14333333333,0.678,0.076,81.6,1.47,0.149,0.656,0.195,0.233280295642355,0.25801981214392,0.561823127855053,0.180208386798748,0.20994031707405,21649009886.9237,41055.7205407916,527308,0.00112584604577428,0.607,0.032,0.000430488443186904
"AT32","Salzburg","Austria",2011,0.0254970135971263,297800,77056.38,3228.88166666667,0.685,0.063,81.9,1.46,0.142,0.66,0.198,0.238803051046352,0.253911597887737,0.571142186583219,0.174946215529044,0.219371101251369,22263643534.3578,42102.51880566,528796,0.00282188019146305,0.615,0.029,0.00197996959129797
"AT32","Salzburg","Austria",2012,0.00946094955471312,301500,79225.54,3338.47333333333,0.688,0.071,82.1,1.46,0.144,0.651,0.205,0.237779346036227,0.260456363208657,0.566407904022583,0.17318278052223,0.224029435903455,22559535445.0565,42500.8486122067,530802,0.00379352340032829,0.616,0.029,0.00250752634692409
"AT32","Salzburg","Austria",2013,-0.0163378885454852,303100,79068.92,3425.43,0.689,0.06,82.2,1.48,0.149,0.633,0.218,0.239381877780379,0.254834933270897,0.568157340201358,0.177007726527745,0.229377511807218,22286404450.5654,41806.4744844919,533085,0.00430103880543027,0.616,0.032,0.00300327339917649
"AT32","Salzburg","Austria",2014,-0.00419282842885053,304500,80475.67,3490.53583333333,0.675,0.067,82.6,1.55,0.146,0.556,0.298,0.251246398024059,0.245986369665645,0.576590586836207,0.177423043498148,0.24597072059056,22331926282.9806,41631.1871097633,536423,0.00626166558803943,0.599,0.035,0.00592070064109854
"AT32","Salzburg","Austria",2015,0.00851529478963915,305300,83864.92,3576.38916666667,0.68,0.062,82.4,1.54,0.136,0.562,0.302,0.252288154149332,0.247908911758266,0.57490694109919,0.177184147142544,0.253069776798134,22764472600.7538,41985.6889404456,542196,0.0107620292194779,0.601,0.035,0.0115511733764174
"AT32","Salzburg","Austria",2016,0.0189563231552772,308100,87002.56,3680.165,0.688,0.068,82.7,1.57,0.138,0.547,0.315,0.266605320394847,0.253889911326753,0.56934917182533,0.176760916847917,0.272106774889546,23424628080.6031,42781.5832278976,547540,0.00985621435790747,0.606,0.034,0.00417321108960076
"AT32","Salzburg","Austria",2017,0.019938904676688,311900,88658.22,3752.46333333333,0.693,0.055,82.4,1.61,0.137,0.552,0.312,0.264779823209796,0.256021409455843,0.567715513745844,0.176303625010137,0.271638957713249,24039261728.0371,43634.6011377965,550922,0.00617671768272638,0.609,0.031,0.00389710340120743
"AT32","Salzburg","Austria",2018,0.0115236487868568,316500,90515.64,3855.83,0.703,0.063,82.9,1.54,0.124,0.553,0.323,0.28114379467948,0.250791046525255,0.572092659869526,0.177116293605219,0.294367300363453,24449047129.6028,44137.430956263,553930,0.00545993806745783,0.618,0.028,0.00301121080280902
"AT32","Salzburg","Austria",2019,0.00963319296535915,319300,92947.32,3968.49583333333,0.702,0.066,82.8,1.58,0.133,0.538,0.328,0.285348012970364,0.25314832968856,0.569037025865319,0.177776939898952,0.304998684345701,24813221788.9243,44562.6153456599,556817,0.0052118498727276,0.62,0.024,0.00384327346327429
"AT33","Tirol","Austria",2009,-0.0332865088116304,363300,69242.83,3027.4125,0.68,0.076,81.6,1.38,0.213,0.617,0.17,0.266104568165596,0.293495717344754,0.517621341898644,0.188882940756602,0.237121311501477,25155900000,35753.9398280802,703584,0.00362030451639407,0.608,0.033,0.00127774366671215
"AT33","Tirol","Austria",2010,0.00628492297568669,369100,69334.62,3061.93416666667,0.677,0.083,81.9,1.42,0.21,0.618,0.171,0.264330511819657,0.289987281259594,0.518179027235648,0.191833691504759,0.237244222402641,25404201370.9031,35978.650585977,706091,0.0035631850639014,0.606,0.032,0.00210312835031179
"AT33","Tirol","Austria",2011,0.0188923117477074,374000,72054.79,3131.76333333333,0.674,0.071,82.3,1.4,0.209,0.603,0.188,0.279040719460405,0.289699392122575,0.521358980764427,0.188941627112999,0.257660384867604,26010983424.7269,36658.3704691092,709551,0.0049002182438241,0.606,0.027,0.00376012436033492
"AT33","Tirol","Austria",2012,0.0194398995359934,379500,74283.74,3223.595,0.681,0.064,82.2,1.44,0.196,0.61,0.195,0.273908710384692,0.298345624875424,0.513733306757026,0.187960932828383,0.257601010760567,26673031987.3877,37371.0055081819,713736,0.00589809611994064,0.612,0.028,0.00419763049643005
"AT33","Tirol","Austria",2013,-0.00419578768649048,382700,75619.62,3301.88666666667,0.691,0.07,82.4,1.44,0.188,0.621,0.191,0.275138635746694,0.29200760072905,0.518400744561213,0.189591654709737,0.265177033928747,26755710684.6079,37214.2047034389,718965,0.00732623827297488,0.617,0.031,0.00671938133288825
"AT33","Tirol","Austria",2014,-0.00074043714443458,386600,77220.56,3374.885,0.684,0.072,82.8,1.44,0.177,0.553,0.27,0.27287403792003,0.29491270884175,0.516500844753144,0.1886239909893,0.269420448965654,26976423014.2996,37186.6499239759,725433,0.00899626546493918,0.608,0.032,0.00736939179772632
"AT33","Tirol","Austria",2015,0.0105822632623346,390100,79962.68,3462.6,0.684,0.065,82.4,1.52,0.176,0.56,0.264,0.274622573687994,0.295542774982027,0.516570812365205,0.187922358015816,0.27698013994861,27583205068.1233,37580.1688433156,733983,0.011786064322963,0.608,0.03,0.0119049078793378
"AT33","Tirol","Austria",2016,0.00414578611726197,396900,81520.26,3540.62166666667,0.69,0.064,82.8,1.51,0.179,0.539,0.282,0.281862914962922,0.290352761799154,0.521831034721741,0.187850855915171,0.290245606970306,28024541301.0925,37735.9681855906,742648,0.0118054505349579,0.607,0.035,0.00708949596578729
"AT33","Tirol","Austria",2017,0.0105372552982444,403700,82701.56,3606.2925,0.694,0.069,83.2,1.52,0.157,0.552,0.29,0.289360558839334,0.290200161203654,0.521728909188608,0.188070929607738,0.301800667012658,28548644657.696,38133.6017162886,748648,0.00807919768180888,0.61,0.033,0.00421159209668629
"AT33","Tirol","Austria",2018,0.0202589153254503,411200,84692.87,3732.4575,0.697,0.066,83,1.5,0.153,0.548,0.299,0.286609466885183,0.289212378289791,0.524984736013368,0.18583502040554,0.304471606242376,29293371917.5771,38906.1471245134,752924,0.00571162949744072,0.617,0.024,0.00266295137357821
"AT33","Tirol","Austria",2019,0.00789539191589711,414800,87019.14,3839.29416666667,0.699,0.069,83,1.46,0.162,0.539,0.299,0.281768298353846,0.285488421117897,0.526707381343584,0.187835198561553,0.306522935269259,29651941026.9119,39213.3264039989,756170,0.00431119209906976,0.618,0.021,0.00217411428646997
"AT34","Vorarlberg","Austria",2009,-0.051643760311735,174900,74956.55,3189.38916666667,0.686,0.098,81.7,1.51,0.226,0.607,0.166,0.231039205615477,0.391371340523883,0.442475603492553,0.166238657764082,0.205874949465671,13109900000,35652.6303193804,367712,0.00380543680627215,0.601,0.056,0.000369854668871291
"AT34","Vorarlberg","Austria",2010,0.0198227280273354,176000,76385.68,3246.56166666667,0.68,0.091,82,1.56,0.23,0.616,0.155,0.221906829186843,0.395725496744031,0.441142093838704,0.163048923025547,0.198201878153747,13410569187.1303,36359.3627136606,368834,0.00305130101818815,0.601,0.046,-0.000862176480476312
"AT34","Vorarlberg","Austria",2011,0.0368017562527563,179300,79429.45,3326.91083333333,0.685,0.087,82.5,1.53,0.227,0.605,0.168,0.216812416292445,0.400456944772709,0.442606160876073,0.157015677932719,0.197250157081596,13951826658.6809,37697.4511177543,370100,0.00343243844114154,0.607,0.041,0.00123750337746555
"AT34","Vorarlberg","Austria",2012,0.00088486627809397,180900,80617.08,3401.015,0.691,0.089,82.2,1.56,0.207,0.609,0.184,0.238498882638514,0.399475995992911,0.441319257147261,0.159281806272636,0.220645992279374,14026993955.4634,37730.8083210185,371765,0.00449878411240205,0.612,0.04,0.00158971393218834
"AT34","Vorarlberg","Austria",2013,0.010158228513984,183100,82560.35,3527.4475,0.685,0.07,82.3,1.52,0.2,0.61,0.19,0.252412769116555,0.399183370452858,0.439123979213066,0.161618411284336,0.238554709068676,14252495845.8112,38114.0864939607,373943,0.00585853966887684,0.608,0.036,0.00462904774257039
"AT34","Vorarlberg","Austria",2014,0.0212660566326412,186300,85136.61,3609.74583333333,0.693,0.083,83.1,1.61,0.199,0.545,0.256,0.249099003603986,0.403293053494453,0.437212917814995,0.159494028690552,0.240230374789532,14673415062.8882,38924.6228158427,376970,0.00809481658969415,0.615,0.034,0.00539830755763058
"AT34","Vorarlberg","Austria",2015,0.0127702268096523,187900,90691.33,3707.24583333333,0.698,0.082,82.4,1.63,0.197,0.539,0.265,0.232201605474405,0.390182918805106,0.455454665087512,0.154296617976049,0.234730645509732,15034253377.2553,39421.6990776812,381370,0.0116720163408229,0.616,0.035,0.0116238823190078
"AT34","Vorarlberg","Austria",2016,-0.00525203448692773,190800,89413.42,3796.24083333333,0.714,0.078,82.7,1.71,0.196,0.527,0.277,0.255783385909569,0.395110410094637,0.443743427970557,0.161146161934805,0.256821348441571,15154503407.202,39214.6549545919,386450,0.013320397514225,0.629,0.034,0.00829085263294087
"AT34","Vorarlberg","Austria",2017,0.0187610295127099,194300,92459.19,3881.25833333333,0.712,0.078,82.4,1.67,0.184,0.535,0.281,0.260953688678068,0.388777930345775,0.452128323555112,0.159031331918612,0.268175977774588,15590509018.3517,39950.3622535257,390247,0.00982533316082287,0.624,0.037,0.00466627546143852
