"NUTS","Name","Year","GDP_EUR","GDP_EUR_to_keep","GDP_capita","GDP_growth","Population_abs","Pop_growth"
"UKJ4","Kent","2010",42204900000,39994341562.4845,23325.1712236801,0.0187114448365682,1714643,0.0112910712421535
"UKJ4","Kent","2011",43356800000,40724649678.1907,23521.8911001817,0.00843380203365506,1731351,0.00974430245829598
"UKJ4","Kent","2012",47705600000,41184336004.8281,23582.3376722412,0.00256980069340816,1746406,0.0086955215897874
"UKJ4","Kent","2013",47288100000,42008583245.6713,23853.5369814244,0.0115001028715811,1761105,0.00841671409740919
"UKJ4","Kent","2014",5.1872e+10,42995500131.7795,24152.5500638028,0.0125353771481065,1780164,0.0108221826637253
"UKJ4","Kent","2015",60556100000,44898082523.367,25040.0197447409,0.0367443470189996,1793053,0.00724034414806726
"UKJ4","Kent","2016",56345500000,46172303363.6235,25530.3508844349,0.0195818990836433,1808526,0.00862941586221935
"UKJ4","Kent","2017",53956700000,46401479240.339,25476.2950304355,-0.00211731731553791,1821359,0.00709583384479958
"UKJ4","Kent","2018",5.563e+10,47216755183.5173,25777.8406618608,0.0118363220030643,1831680,0.00566664781627345
"UKJ4","Kent","2019",58743100000,48427583796.4714,26280.8889366597,0.0195147561581123,1842692,0.00601196715583508
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2000",68190900000,57417314700.2751,26533.9727449228,NA,2163917,NA
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2001",71367800000,60637642415.1918,27909.2997251268,0.0518326823286254,2172668,0.00404405529417256
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2002",73833500000,62126730729.1022,28446.7220806817,0.0192560315324231,2183968,0.00520097870452365
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2003",70641900000,63898155644.256,29063.1637846407,0.0216700434661919,2198596,0.00669790033553605
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2004",7.5529e+10,65346687728.9437,29501.9838568084,0.015098840422859,2214993,0.00745794134074655
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2005",77943100000,66159146887.6686,29537.1003835357,0.00119031068885782,2239866,0.0112293808603458
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2006",81655600000,67214276134.5945,29767.0936811481,0.00778659024162664,2258006,0.00809869876144377
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2007",86416700000,69527760632.65,30469.6280520021,0.0236010400739558,2281871,0.010569059603916
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2008",77056300000,69982850458.9188,30422.7231961941,-0.00153939705886371,2300348,0.00809730260825437
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2009",68291500000,68291500000,29495.0705140858,-0.0304920988212005,2315353,0.00652292609639933
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2010",74238600000,70350229098.4043,30154.6127613409,0.0223611008809156,2332984,0.0076148215844409
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2011",74575400000,70048096312.1473,29776.8213610597,-0.0125284779238003,2352437,0.00833824835489656
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2012",82701100000,71396016325.4361,30112.500643379,0.0112731737967907,2370976,0.00788076365063124
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2013",81141600000,72082580644.636,30122.1519202961,0.000320507321244607,2393009,0.00929279756522209
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2014",90862900000,75314178097.8375,31159.8156653634,0.034448526380615,2417029,0.0100375719439417
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2015",103049300000,76403857989.7685,31249.711850392,0.00288500374951083,2444946,0.0115501303459743
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2016",94759400000,77650572787.5381,31375.9591164119,0.00403994976415369,2474843,0.0122280819290078
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2017",91710200000,78868816667.5352,31589.7811582914,0.00681483683371186,2496656,0.00881389243681316
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2018",93874100000,79677049674.4032,31666.5830755572,0.00243122663246458,2516124,0.00779763011003518
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","2019",98962200000,81584230450.0813,32198.4464601626,0.0167957301656579,2533794,0.00702270635310501
"UKK2","Dorset and Somerset","2000",3.112e+10,26203310583.3979,22119.9276916617,NA,1184602,NA
"UKK2","Dorset and Somerset","2001",30962700000,26307407308.105,22067.5288542754,-0.00236885211004229,1192132,0.00635656532742643
"UKK2","Dorset and Somerset","2002",31734600000,26702885890.4325,22209.1710557053,0.00641858009409491,1202336,0.00855945482547235
"UKK2","Dorset and Somerset","2003",30295500000,27403388636.1824,22672.9122287715,0.0208806160258318,1208640,0.00524312671333138
"UKK2","Dorset and Somerset","2004",3.24e+10,28032046847.5724,23081.7120616997,0.0180303186817548,1214470,0.00482360338893302
"UKK2","Dorset and Somerset","2005",34137600000,28976479952.5007,23680.695071562,0.0259505451008664,1223633,0.00754485495730648
"UKK2","Dorset and Somerset","2006",3.596e+10,29600244728.1139,24046.4911732348,0.0154470170984135,1230959,0.00598708926614434
"UKK2","Dorset and Somerset","2007",36864200000,29659559101.1664,23829.0446316497,-0.0090427555529221,1244681,0.0111474062093051
"UKK2","Dorset and Somerset","2008",33121500000,30080987721.7043,24008.8783015747,0.00754682668587481,1252911,0.006612135960941
"UKK2","Dorset and Somerset","2009",28814700000,28814700000,22921.4378728302,-0.0452932625625072,1257107,0.00334900084682791
"UKK2","Dorset and Somerset","2010",30671900000,29065451512.0794,22946.0588591643,0.00107414667747586,1266686,0.00761987643056637
"UKK2","Dorset and Somerset","2011",31056400000,29171031096.1128,22844.8563269188,-0.00441045378932626,1276919,0.00807856090617564
"UKK2","Dorset and Somerset","2012",33948400000,29307676583.0325,22809.6782522187,-0.00153986850241887,1284879,0.00623375484271124
"UKK2","Dorset and Somerset","2013",33453400000,29718502759.3873,22991.2778513578,0.00796151515734289,1292599,0.00600834786777588
"UKK2","Dorset and Somerset","2014",37096100000,30748126132.6122,23602.7844021854,0.0265973276814378,1302733,0.00784001844346158
"UKK2","Dorset and Somerset","2015",41783900000,30979822902.3485,23612.3279482602,0.000404339840259209,1312019,0.00712809148152384
"UKK2","Dorset and Somerset","2016",38239100000,31335041853.9666,23661.8030624506,0.00209530861585315,1324288,0.00935123652934904
"UKK2","Dorset and Somerset","2017",37997200000,32676732972.4138,24514.7080240534,0.0360456453530506,1332944,0.00653634254784458
"UKK2","Dorset and Somerset","2018",38959500000,33067392261.9308,24717.2409152535,0.00826168890126437,1337827,0.00366331968934929
"UKK2","Dorset and Somerset","2019",40394500000,33301090891.7576,24798.484208245,0.0032869078417828,1342868,0.0037680507270372
"UKK3","Cornwall and Isles of Scilly","2000",9995500000,8416242796.95729,16917.989110881,NA,497473,NA
"UKK3","Cornwall and Isles of Scilly","2001",10274600000,8729792586.30778,17387.3580871217,0.0277437804909579,502077,0.00925477362590532
"UKK3","Cornwall and Isles of Scilly","2002",10995100000,9251757712.11235,18254.7398298239,0.0498857697849245,506814,0.00943480780836406
"UKK3","Cornwall and Isles of Scilly","2003",10844300000,9809088940.90111,19205.8663431475,0.0521029892614389,510734,0.00773459296704511
"UKK3","Cornwall and Isles of Scilly","2004",11468800000,9922601527.2089,19303.921106589,0.00510545901390646,514020,0.00643387751745527
"UKK3","Cornwall and Isles of Scilly","2005",12104500000,10274408987.7121,19861.2992409012,0.0288738298936533,517308,0.0063966382631026
"UKK3","Cornwall and Isles of Scilly","2006",13006700000,10706364786.4248,20579.3482847119,0.036153175837159,520248,0.00568326799508223
"UKK3","Cornwall and Isles of Scilly","2007",13292400000,10694576085.4301,20399.7636345829,-0.00872644981971825,524250,0.00769248512248005
"UKK3","Cornwall and Isles of Scilly","2008",1.1928e+10,10833074786.4248,20544.190254662,0.0070798183089874,527306,0.00582927992370052
"UKK3","Cornwall and Isles of Scilly","2009",10136800000,10136800000,19176.1127169817,-0.0665919425746099,528616,0.00248432598908414
"UKK3","Cornwall and Isles of Scilly","2010",10839300000,10271517419.5436,19306.5651787776,0.0068028626928299,532022,0.00644324046188538
"UKK3","Cornwall and Isles of Scilly","2011",11155600000,10478301614.9795,19549.6537489543,0.0125909796965824,535984,0.00744706045990579
"UKK3","Cornwall and Isles of Scilly","2012",12381300000,10688718806.3195,19806.394408182,0.0131327471332537,539660,0.00685841368399057
"UKK3","Cornwall and Isles of Scilly","2013",12288300000,10916337121.1235,20130.629516617,0.016370223764758,542275,0.0048456435533484
"UKK3","Cornwall and Isles of Scilly","2014",13394900000,11102657911.0591,20335.8046307995,0.0101921856946007,545966,0.00680650961228159
"UKK3","Cornwall and Isles of Scilly","2015",15149700000,11232407764.7747,20438.464413716,0.00504822822505729,549572,0.00660480689273691
"UKK3","Cornwall and Isles of Scilly","2016",14174700000,11615429332.9432,20987.7318601386,0.0268742032329001,553439,0.00703638467753088
"UKK3","Cornwall and Isles of Scilly","2017",14107900000,12132426892.9198,21700.2722149343,0.0339503267691839,559091,0.0102125076114983
"UKK3","Cornwall and Isles of Scilly","2018",14518800000,12323047963.7215,21922.1776639825,0.0102259292809908,562127,0.00543024301947268
"UKK3","Cornwall and Isles of Scilly","2019",15101400000,12449535535.4008,22003.6931093188,0.00371840090823963,565793,0.00652165791716107
"UKK4","Devon","2000",2.5076e+10,21114240153.2642,19713.0006416541,NA,1071082,NA
"UKK4","Devon","2001",25580200000,21734224478.4084,20189.95536259,0.024194932552685,1076487,0.00504629897617549
"UKK4","Devon","2002",2.6673e+10,22443847771.3952,20723.5640001765,0.026429411457504,1083011,0.00606045405100108
"UKK4","Devon","2003",25681900000,23230283281.6564,21337.9682438841,0.029647614845705,1088683,0.0052372505911759
"UKK4","Devon","2004",28369600000,24545062286.414,22419.6564365706,0.0506931203722548,1094801,0.00561963399814271
"UKK4","Devon","2005",29287700000,24859799605.2656,22491.1650492671,0.00318954988889991,1105314,0.00960265838266498
"UKK4","Devon","2006",31103200000,25602416563.0083,23052.2187584205,0.0249455156246658,1110627,0.00480677888817114
"UKK4","Devon","2007",31601600000,25425585348.5298,22706.7880780094,-0.0149847042504296,1119735,0.00820077307682958
"UKK4","Devon","2008",2.7939e+10,25374278346.2576,22565.3643565221,-0.00622825742687007,1124479,0.00423671672315325
"UKK4","Devon","2009",24342800000,24342800000,21623.7247333988,-0.0417294225010458,1125745,0.00112585472916791
"UKK4","Devon","2010",26417900000,25034258241.6043,22162.4874436332,0.0249153518589826,1129578,0.00340485633957957
"UKK4","Devon","2011",26808600000,25181135657.0684,22176.4291016559,0.000629065580214194,1135491,0.0052346982678487
"UKK4","Devon","2012",29523600000,25487791381.6315,22341.484765128,0.0074428422500073,1140828,0.00470016935405036
"UKK4","Devon","2013",29268600000,26000935547.4199,22670.6212812101,0.0147320788901139,1146900,0.00532245000999274
"UKK4","Devon","2014",3.1995e+10,26519937015.4909,22932.5718659314,0.0115546275274928,1156431,0.00831022756997123
"UKK4","Devon","2015",36753700000,27250320367.2005,23391.8368747161,0.0200267554581166,1164950,0.00736663060744653
"UKK4","Devon","2016",33409100000,27377105011.5435,23311.3294240382,-0.00344168998394888,1174412,0.00812223700588008
"UKK4","Devon","2017",32501400000,27950453347.6282,23567.4894897685,0.0109886511005328,1185975,0.00984577814259391
"UKK4","Devon","2018",32909200000,27932214153.1789,23401.2030207016,-0.00705575658107917,1193623,0.00644870254432007
"UKK4","Devon","2019",34280200000,28260519653.2672,23543.8211546151,0.00609447872348039,1200337,0.00562489161150548
"UKL1","West Wales and The Valleys","2000",36456700000,30696847382.9285,16565.6332946916,NA,1853044,NA
"UKL1","West Wales and The Valleys","2001",36742800000,31218517772.8746,16832.3477726407,0.0161004697619727,1854674,0.000879633726991912
"UKL1","West Wales and The Valleys","2002",38178600000,32125138797.3575,17255.3914727084,0.0251327803929596,1861745,0.00381252985699913
"UKL1","West Wales and The Valleys","2003",36892700000,33370815918.0916,17832.1584015315,0.033425316935598,1871384,0.00517740077185651
"UKL1","West Wales and The Valleys","2004",40042400000,34644148390.652,18400.1089803195,0.0318497943994933,1882823,0.00611258833034802
"UKL1","West Wales and The Valleys","2005",41625200000,35332047463.6936,18715.4554662032,0.0171382944645075,1887854,0.00267205148864232
"UKL1","West Wales and The Valleys","2006",43995600000,36214646145.0351,19089.0741563802,0.0199631096796801,1897140,0.00491881257766755
"UKL1","West Wales and The Valleys","2007",45294800000,36442561832.7404,19096.4522254084,0.000386507431833321,1908342,0.00590467756728549
"UKL1","West Wales and The Valleys","2008",3.948e+10,35855868001.6369,18696.607630324,-0.0209381612021345,1917774,0.00494251030475669
"UKL1","West Wales and The Valleys","2009",34241700000,34241700000,17812.1947134116,-0.04730338970573,1922374,0.00239861422670242
"UKL1","West Wales and The Valleys","2010",36980200000,35043334487.791,18182.1521011208,0.0207698935286529,1927348,0.00258742575586228
"UKL1","West Wales and The Valleys","2011",38149500000,35833476805.2521,18532.6046541918,0.0192745364312179,1933537,0.00321114816836399
"UKL1","West Wales and The Valleys","2012",41727500000,36023431259.3513,18603.6560600214,0.00383385968434518,1936363,0.00146157016907357
"UKL1","West Wales and The Valleys","2013",41781800000,37117041016.5579,19194.5908602044,0.0317644444874932,1933724,-0.00136286429765493
"UKL1","West Wales and The Valleys","2014",45598400000,37795449781.198,19543.8443860001,0.0181954139236085,1933880,8.06733535913088e-05
"UKL1","West Wales and The Valleys","2015",52045600000,38588187104.8626,19974.5774704043,0.0220393222488348,1931865,-0.00104194675988169
"UKL1","West Wales and The Valleys","2016",47713300000,39098661896.6163,20236.3552076064,0.0131055456662338,1932100,0.000121644110742728
"UKL1","West Wales and The Valleys","2017",46067600000,39617144136.0838,20516.9186856645,0.0138643285897958,1930950,-0.000595207287407484
"UKL1","West Wales and The Valleys","2018",47312200000,40156905426.4204,20809.9645884224,0.0142831341902569,1929696,-0.00064942126932339
"UKL1","West Wales and The Valleys","2019",49724300000,40992571566.995,21237.0005056332,0.0205207421375621,1930243,0.000283464338424291
"UKL2","East Wales","2000",28583200000,24067256242.6378,22837.9791755354,NA,1053826,NA
"UKL2","East Wales","2001",28873600000,24532429300.6413,23241.1949894192,0.0176554944193893,1055558,0.00164353508074388
"UKL2","East Wales","2002",29786400000,25063589611.0554,23619.6940915451,0.0162856988333972,1061131,0.00527967198391751
"UKL2","East Wales","2003",28969700000,26204131076.0329,24573.9677756965,0.0404016106412225,1066337,0.00490608605346559
"UKL2","East Wales","2004",30976300000,26800240637.1341,24939.7595169306,0.0148853349435828,1074599,0.00774801962231452
"UKL2","East Wales","2005",3.2167e+10,27303819758.9001,25247.3008667953,0.0123313678969511,1081455,0.00638005432724207
"UKL2","East Wales","2006",34177900000,28133331421.7857,25845.298808837,0.0236856187200642,1088528,0.00654026288657411
"UKL2","East Wales","2007",35786200000,28792314230.1274,26223.535375363,0.0146346370116893,1097957,0.0086621566004733
"UKL2","East Wales","2008",3.0544e+10,27740151197.5917,25034.1363022704,-0.0453561678876446,1108093,0.00923169122288031
